향수ID,향수명,브랜드명,노트명,구분
41698,Viking,Creed,베르가못,top
41698,Viking,Creed,레몬,top
41698,Viking,Creed,압생트,top
41698,Viking,Creed,오렌지,top
41698,Viking,Creed,라벤더,mid
41698,Viking,Creed,불가리안 로즈,mid
41698,Viking,Creed,정향,mid
41698,Viking,Creed,올스파이스,mid
41698,Viking,Creed,오리스 루트,mid
41698,Viking,Creed,재스민,mid
41698,Viking,Creed,베티버,base
41698,Viking,Creed,시더,base
41698,Viking,Creed,화이트 머스크,base
41698,Viking,Creed,통카빈,base
84112,Absolu Aventus 2023,Creed,자몽,top
84112,Absolu Aventus 2023,Creed,베르가못,top
84112,Absolu Aventus 2023,Creed,핑크 페퍼,top
84112,Absolu Aventus 2023,Creed,블랙 커런트,top
84112,Absolu Aventus 2023,Creed,파인애플,top
84112,Absolu Aventus 2023,Creed,넛멕,top
84112,Absolu Aventus 2023,Creed,정향,top
84112,Absolu Aventus 2023,Creed,생강,mid
84112,Absolu Aventus 2023,Creed,시나몬,mid
84112,Absolu Aventus 2023,Creed,시트론,mid
84112,Absolu Aventus 2023,Creed,카다멈,mid
84112,Absolu Aventus 2023,Creed,로즈,mid
84112,Absolu Aventus 2023,Creed,패출리,base
84112,Absolu Aventus 2023,Creed,베티버,base
84112,Absolu Aventus 2023,Creed,오크모스,base
84112,Absolu Aventus 2023,Creed,암브록산,base
84112,Absolu Aventus 2023,Creed,샌달우드,base
84112,Absolu Aventus 2023,Creed,머스크,base
84112,Absolu Aventus 2023,Creed,통카,base
84112,Absolu Aventus 2023,Creed,에버닐,base
51692,Aventus Cologne,Creed,만다린 오렌지,top
51692,Aventus Cologne,Creed,생강,top
51692,Aventus Cologne,Creed,핑크 페퍼,top
51692,Aventus Cologne,Creed,베르가못,top
51692,Aventus Cologne,Creed,스피어민트,top
51692,Aventus Cologne,Creed,베티버,mid
51692,Aventus Cologne,Creed,패출리,mid
51692,Aventus Cologne,Creed,샌달우드,mid
51692,Aventus Cologne,Creed,오조닉 노트,mid
51692,Aventus Cologne,Creed,머스크,base
51692,Aventus Cologne,Creed,자작나무,base
51692,Aventus Cologne,Creed,통카빈,base
51692,Aventus Cologne,Creed,스티락스,base
51692,Aventus Cologne,Creed,시더,base
38497,Aventus for Her,Creed,그린 애플,top
38497,Aventus for Her,Creed,베르가못,top
38497,Aventus for Her,Creed,레몬,top
38497,Aventus for Her,Creed,패출리,top
38497,Aventus for Her,Creed,핑크 페퍼,top
38497,Aventus for Her,Creed,바이올렛,top
38497,Aventus for Her,Creed,머스크,mid
38497,Aventus for Her,Creed,로즈,mid
38497,Aventus for Her,Creed,샌달우드,mid
38497,Aventus for Her,Creed,스티락스,mid
38497,Aventus for Her,Creed,블랙 커런트,base
38497,Aventus for Her,Creed,복숭아,base
38497,Aventus for Her,Creed,앰버,base
38497,Aventus for Her,Creed,라일락,base
38497,Aventus for Her,Creed,일랑일랑,base
465,Himalaya,Creed,칼라브리아 베르가못,top
465,Himalaya,Creed,자몽,top
465,Himalaya,Creed,시칠리아 레몬,top
465,Himalaya,Creed,샌달우드,mid
465,Himalaya,Creed,머스크,base
465,Himalaya,Creed,용연향,base
465,Himalaya,Creed,시더,base
468,Original Vetiver,Creed,베르가못,top
468,Original Vetiver,Creed,생강,top
468,Original Vetiver,Creed,만다린 오렌지,top
468,Original Vetiver,Creed,아이티 베티버,mid
468,Original Vetiver,Creed,샌달우드,mid
468,Original Vetiver,Creed,아이리스,mid
468,Original Vetiver,Creed,머스크,base
468,Original Vetiver,Creed,용연향,base
4262,Love in White,Creed,오렌지 껍질,top
4262,Love in White,Creed,목련,mid
4262,Love in White,Creed,수선화,mid
4262,Love in White,Creed,쌀,mid
4262,Love in White,Creed,이탈리안 재스민,mid
4262,Love in White,Creed,아이리스,mid
4262,Love in White,Creed,불가리안 로즈,mid
4262,Love in White,Creed,용연향,base
4262,Love in White,Creed,샌달우드,base
4262,Love in White,Creed,바닐라,base
473,Original Santal,Creed,주니퍼 베리,top
473,Original Santal,Creed,고수,top
473,Original Santal,Creed,생강,top
473,Original Santal,Creed,로즈마리,top
473,Original Santal,Creed,베르가못,top
473,Original Santal,Creed,만다린 오렌지,top
473,Original Santal,Creed,샌달우드,mid
473,Original Santal,Creed,라벤더,mid
473,Original Santal,Creed,제라늄,mid
473,Original Santal,Creed,오렌지 꽃,mid
473,Original Santal,Creed,통카빈,base
473,Original Santal,Creed,머스크,base
473,Original Santal,Creed,시더,base
473,Original Santal,Creed,오크모스,base
3805,Bois du Portugal,Creed,베르가못,top
3805,Bois du Portugal,Creed,라벤더,mid
3805,Bois du Portugal,Creed,샌달우드,base
3805,Bois du Portugal,Creed,시더,base
3805,Bois du Portugal,Creed,베티버,base
3805,Bois du Portugal,Creed,용연향,base
4248,Erolfa,Creed,라임,top
4248,Erolfa,Creed,베르가못,top
4248,Erolfa,Creed,멜론,top
4248,Erolfa,Creed,그린 노트,top
4248,Erolfa,Creed,레몬,top
4248,Erolfa,Creed,바이올렛,top
4248,Erolfa,Creed,캐러웨이,top
4248,Erolfa,Creed,허브 노트,mid
4248,Erolfa,Creed,소나무,mid
4248,Erolfa,Creed,생강,mid
4248,Erolfa,Creed,페퍼,mid
4248,Erolfa,Creed,재스민,mid
4248,Erolfa,Creed,시클라멘,mid
4248,Erolfa,Creed,넛멕 꽃,mid
4248,Erolfa,Creed,용연향,base
4248,Erolfa,Creed,머스크,base
4248,Erolfa,Creed,샌달우드,base
4248,Erolfa,Creed,오크모스,base
4248,Erolfa,Creed,시더,base
84206,Carmina,Creed,블랙 체리,top
84206,Carmina,Creed,사프란,top
84206,Carmina,Creed,핑크 페퍼,top
84206,Carmina,Creed,메이 로즈,mid
84206,Carmina,Creed,모란,mid
84206,Carmina,Creed,바이올렛,mid
84206,Carmina,Creed,캐시미어 우드,mid
84206,Carmina,Creed,머스크,base
84206,Carmina,Creed,암브록산,base
84206,Carmina,Creed,몰약,base
84206,Carmina,Creed,유향,base
7510,Royal Water,Creed,시트러스류,top
7510,Royal Water,Creed,베르가못,top
7510,Royal Water,Creed,만다린 오렌지,top
7510,Royal Water,Creed,버베인,top
7510,Royal Water,Creed,바질,mid
7510,Royal Water,Creed,올스파이스,mid
7510,Royal Water,Creed,커민,mid
7510,Royal Water,Creed,머스크,base
7510,Royal Water,Creed,시더우드,base
89643,Queen of Silk,Creed,사프란,top
89643,Queen of Silk,Creed,목서,top
89643,Queen of Silk,Creed,목련,top
89643,Queen of Silk,Creed,튜베로즈,mid
89643,Queen of Silk,Creed,패출리,mid
89643,Queen of Silk,Creed,패션프루트,mid
89643,Queen of Silk,Creed,침향 (우드),mid
89643,Queen of Silk,Creed,마다가스카르 바닐라,base
89643,Queen of Silk,Creed,암브록산,base
89643,Queen of Silk,Creed,몰약,base
89643,Queen of Silk,Creed,머스크,base
89643,Queen of Silk,Creed,인센스,base
89643,Queen of Silk,Creed,시더우드,base
95970,Delphinus,Creed,아몬드,top
95970,Delphinus,Creed,인센스,top
95970,Delphinus,Creed,핑크 페퍼,top
95970,Delphinus,Creed,블랙 페퍼,top
95970,Delphinus,Creed,오리스,mid
95970,Delphinus,Creed,헬리오트로프,mid
95970,Delphinus,Creed,오키드,mid
95970,Delphinus,Creed,버번 바닐라,base
95970,Delphinus,Creed,통카빈,base
95970,Delphinus,Creed,레더,base
95970,Delphinus,Creed,앰버우드,base
95970,Delphinus,Creed,패출리,base
95601,Centaurus,Creed,시나몬,top
95601,Centaurus,Creed,타바코,top
95601,Centaurus,Creed,카다멈,top
95601,Centaurus,Creed,핑크 페퍼,top
95601,Centaurus,Creed,샌달우드,mid
95601,Centaurus,Creed,패출리,mid
95601,Centaurus,Creed,헬리오트로프,mid
95601,Centaurus,Creed,제라늄,mid
95601,Centaurus,Creed,재스민,mid
95601,Centaurus,Creed,버번 바닐라,base
95601,Centaurus,Creed,벤조인,base
95601,Centaurus,Creed,톨루 발삼,base
95601,Centaurus,Creed,통카빈,base
95601,Centaurus,Creed,암브록산,base
471,Spring Flower,Creed,사과,top
471,Spring Flower,Creed,멜론,top
471,Spring Flower,Creed,복숭아,top
471,Spring Flower,Creed,재스민,mid
471,Spring Flower,Creed,로즈,mid
471,Spring Flower,Creed,머스크,base
471,Spring Flower,Creed,용연향,base
106624,Absolu Aventus,Creed,파인애플,top
106624,Absolu Aventus,Creed,블랙 커런트,top
106624,Absolu Aventus,Creed,자몽,top
106624,Absolu Aventus,Creed,베르가못,top
106624,Absolu Aventus,Creed,핑크 페퍼,top
106624,Absolu Aventus,Creed,레몬,top
106624,Absolu Aventus,Creed,카다멈,mid
106624,Absolu Aventus,Creed,시나몬,mid
106624,Absolu Aventus,Creed,생강,mid
106624,Absolu Aventus,Creed,베티버,base
106624,Absolu Aventus,Creed,패출리,base
4261,Love in Black,Creed,이탈리안 바이올렛,top
4261,Love in Black,Creed,버지니아 시더,top
4261,Love in Black,Creed,야생화,top
4261,Love in Black,Creed,아이리스,mid
4261,Love in Black,Creed,머스크,mid
4261,Love in Black,Creed,정향,mid
4261,Love in Black,Creed,블랙 커런트,base
4261,Love in Black,Creed,불가리안 로즈,base
31562,Royal Mayfair,Creed,소나무,top
31562,Royal Mayfair,Creed,진,top
31562,Royal Mayfair,Creed,라임,top
31562,Royal Mayfair,Creed,로즈,mid
31562,Royal Mayfair,Creed,유칼립투스,base
31562,Royal Mayfair,Creed,시더,base
31562,Royal Mayfair,Creed,오렌지,base
26358,Man In Black,Bvlgari,스파이스,top
26358,Man In Black,Bvlgari,럼,top
26358,Man In Black,Bvlgari,타바코,top
26358,Man In Black,Bvlgari,레더,mid
26358,Man In Black,Bvlgari,아이리스,mid
26358,Man In Black,Bvlgari,튜베로즈,mid
26358,Man In Black,Bvlgari,통카빈,base
26358,Man In Black,Bvlgari,과이악 우드,base
26358,Man In Black,Bvlgari,벤조인,base
152,Omnia Crystalline,Bvlgari,대나무,top
152,Omnia Crystalline,Bvlgari,배,top
152,Omnia Crystalline,Bvlgari,연꽃,mid
152,Omnia Crystalline,Bvlgari,차,mid
152,Omnia Crystalline,Bvlgari,카시아,mid
152,Omnia Crystalline,Bvlgari,머스크,base
152,Omnia Crystalline,Bvlgari,과이악 우드,base
152,Omnia Crystalline,Bvlgari,오크모스,base
153,Aqva Pour Homme,Bvlgari,만다린 오렌지,top
153,Aqva Pour Homme,Bvlgari,오렌지,top
153,Aqva Pour Homme,Bvlgari,쁘띠그레인,top
153,Aqva Pour Homme,Bvlgari,해조류,mid
153,Aqva Pour Homme,Bvlgari,라벤더,mid
153,Aqva Pour Homme,Bvlgari,목화 꽃,mid
153,Aqva Pour Homme,Bvlgari,버지니아 시더,base
153,Aqva Pour Homme,Bvlgari,우디 노트,base
153,Aqva Pour Homme,Bvlgari,패출리,base
153,Aqva Pour Homme,Bvlgari,클라리 세이지,base
153,Aqva Pour Homme,Bvlgari,앰버,base
3750,Jasmin Noir,Bvlgari,가드니아,top
3750,Jasmin Noir,Bvlgari,그린 노트,top
3750,Jasmin Noir,Bvlgari,재스민 삼박,mid
3750,Jasmin Noir,Bvlgari,아몬드,mid
3750,Jasmin Noir,Bvlgari,통카빈,base
3750,Jasmin Noir,Bvlgari,감초,base
3750,Jasmin Noir,Bvlgari,프레셔스 우드,base
3750,Jasmin Noir,Bvlgari,머스크,base
3750,Jasmin Noir,Bvlgari,앰버,base
3750,Jasmin Noir,Bvlgari,패출리,base
41222,Tygar,Bvlgari,자몽,top
41222,Tygar,Bvlgari,생강,mid
41222,Tygar,Bvlgari,암브레트,mid
41222,Tygar,Bvlgari,암브록산,base
41222,Tygar,Bvlgari,머스크,base
41222,Tygar,Bvlgari,베티버,base
41222,Tygar,Bvlgari,패출리,base
154,Black,Bvlgari,녹차,top
154,Black,Bvlgari,베르가못,top
154,Black,Bvlgari,로즈,top
154,Black,Bvlgari,샌달우드,mid
154,Black,Bvlgari,시더,mid
154,Black,Bvlgari,재스민,mid
154,Black,Bvlgari,레더,base
154,Black,Bvlgari,바닐라,base
154,Black,Bvlgari,앰버,base
154,Black,Bvlgari,머스크,base
154,Black,Bvlgari,오크모스,base
780,Omnia Amethyste,Bvlgari,그린 노트,top
780,Omnia Amethyste,Bvlgari,핑크 자몽,top
780,Omnia Amethyste,Bvlgari,아이리스,mid
780,Omnia Amethyste,Bvlgari,불가리안 로즈,mid
780,Omnia Amethyste,Bvlgari,헬리오트로프,base
780,Omnia Amethyste,Bvlgari,우디 노트,base
14297,Omnia Coral,Bvlgari,베르가못,top
14297,Omnia Coral,Bvlgari,고지 베리,top
14297,Omnia Coral,Bvlgari,석류,mid
14297,Omnia Coral,Bvlgari,히비스커스,mid
14297,Omnia Coral,Bvlgari,수련,mid
14297,Omnia Coral,Bvlgari,머스크,base
14297,Omnia Coral,Bvlgari,버지니아 시더,base
22675,Aqva Amara,Bvlgari,시칠리아 만다린,top
22675,Aqva Amara,Bvlgari,워터리 노트,mid
22675,Aqva Amara,Bvlgari,네롤리,mid
22675,Aqva Amara,Bvlgari,올리바넘,base
22675,Aqva Amara,Bvlgari,인도네시아 패출리 잎,base
1742,Aqva Pour Homme Marine,Bvlgari,자몽,top
1742,Aqva Pour Homme Marine,Bvlgari,네롤리,top
1742,Aqva Pour Homme Marine,Bvlgari,만다린 오렌지,top
1742,Aqva Pour Homme Marine,Bvlgari,쁘띠그레인,top
1742,Aqva Pour Homme Marine,Bvlgari,워터 노트,mid
1742,Aqva Pour Homme Marine,Bvlgari,해조류,mid
1742,Aqva Pour Homme Marine,Bvlgari,로즈마리,mid
1742,Aqva Pour Homme Marine,Bvlgari,버지니아 시더,base
1742,Aqva Pour Homme Marine,Bvlgari,앰버,base
142,Pour Femme,Bvlgari,바이올렛,top
142,Pour Femme,Bvlgari,카네이션,top
142,Pour Femme,Bvlgari,라즈베리,top
142,Pour Femme,Bvlgari,복숭아,top
142,Pour Femme,Bvlgari,고수,top
142,Pour Femme,Bvlgari,오렌지 꽃,top
142,Pour Femme,Bvlgari,쓰촨 페퍼,top
142,Pour Femme,Bvlgari,베르가못,top
142,Pour Femme,Bvlgari,아이리스,mid
142,Pour Femme,Bvlgari,불가리안 로즈,mid
142,Pour Femme,Bvlgari,헬리오트로프,mid
142,Pour Femme,Bvlgari,오리스 루트,mid
142,Pour Femme,Bvlgari,이집트 재스민,mid
142,Pour Femme,Bvlgari,은방울꽃,mid
142,Pour Femme,Bvlgari,머스크,base
142,Pour Femme,Bvlgari,녹차,base
142,Pour Femme,Bvlgari,우디 노트,base
142,Pour Femme,Bvlgari,샌달우드,base
142,Pour Femme,Bvlgari,바닐라,base
142,Pour Femme,Bvlgari,앰버,base
142,Pour Femme,Bvlgari,벤조인,base
142,Pour Femme,Bvlgari,스티락스,base
142,Pour Femme,Bvlgari,시더,base
151,Omnia,Bvlgari,생강,top
151,Omnia,Bvlgari,카다멈,top
151,Omnia,Bvlgari,페퍼,top
151,Omnia,Bvlgari,사프란,top
151,Omnia,Bvlgari,만다린 오렌지,top
151,Omnia,Bvlgari,마살라 차이,mid
151,Omnia,Bvlgari,넛멕,mid
151,Omnia,Bvlgari,시나몬,mid
151,Omnia,Bvlgari,아몬드,mid
151,Omnia,Bvlgari,정향,mid
151,Omnia,Bvlgari,연꽃,mid
151,Omnia,Bvlgari,화이트 초콜릿,base
151,Omnia,Bvlgari,샌달우드,base
151,Omnia,Bvlgari,우디 노트,base
151,Omnia,Bvlgari,통카빈,base
151,Omnia,Bvlgari,과이악 우드,base
50602,Man Wood Essence,Bvlgari,설탕 시트러스,top
50602,Man Wood Essence,Bvlgari,레몬 제스트,top
50602,Man Wood Essence,Bvlgari,고수 잎,top
50602,Man Wood Essence,Bvlgari,사이프러스,mid
50602,Man Wood Essence,Bvlgari,시더,mid
50602,Man Wood Essence,Bvlgari,베티버,mid
50602,Man Wood Essence,Bvlgari,벤조인,base
42856,Aqva Pour Homme Atlantiqve,Bvlgari,워터 노트,top
42856,Aqva Pour Homme Atlantiqve,Bvlgari,칼라브리아 베르가못,top
42856,Aqva Pour Homme Atlantiqve,Bvlgari,시칠리아 레몬,top
42856,Aqva Pour Homme Atlantiqve,Bvlgari,세이지,top
42856,Aqva Pour Homme Atlantiqve,Bvlgari,씨 노트,mid
42856,Aqva Pour Homme Atlantiqve,Bvlgari,용연향,mid
42856,Aqva Pour Homme Atlantiqve,Bvlgari,사과,mid
42856,Aqva Pour Homme Atlantiqve,Bvlgari,벤조인,base
42856,Aqva Pour Homme Atlantiqve,Bvlgari,앰버우드,base
42856,Aqva Pour Homme Atlantiqve,Bvlgari,베티버,base
42856,Aqva Pour Homme Atlantiqve,Bvlgari,패출리,base
42856,Aqva Pour Homme Atlantiqve,Bvlgari,샌달우드,base
143,Pour Homme,Bvlgari,차,top
143,Pour Homme,Bvlgari,알데하이드,top
143,Pour Homme,Bvlgari,베르가못,top
143,Pour Homme,Bvlgari,라벤더,top
143,Pour Homme,Bvlgari,만다린 오렌지,top
143,Pour Homme,Bvlgari,오렌지 꽃,top
143,Pour Homme,Bvlgari,넛멕 꽃,top
143,Pour Homme,Bvlgari,페퍼,mid
143,Pour Homme,Bvlgari,과이악 우드,mid
143,Pour Homme,Bvlgari,아이리스,mid
143,Pour Homme,Bvlgari,브라질 로즈우드,mid
143,Pour Homme,Bvlgari,고수,mid
143,Pour Homme,Bvlgari,시클라멘,mid
143,Pour Homme,Bvlgari,카다멈,mid
143,Pour Homme,Bvlgari,제라늄,mid
143,Pour Homme,Bvlgari,카네이션,mid
143,Pour Homme,Bvlgari,머스크,base
143,Pour Homme,Bvlgari,베티버,base
143,Pour Homme,Bvlgari,시더,base
143,Pour Homme,Bvlgari,오크모스,base
143,Pour Homme,Bvlgari,앰버,base
143,Pour Homme,Bvlgari,통카빈,base
144,Eau Parfumee au The Vert,Bvlgari,베르가못,top
144,Eau Parfumee au The Vert,Bvlgari,카다멈,top
144,Eau Parfumee au The Vert,Bvlgari,레몬,top
144,Eau Parfumee au The Vert,Bvlgari,고수,top
144,Eau Parfumee au The Vert,Bvlgari,오렌지 꽃,top
144,Eau Parfumee au The Vert,Bvlgari,만다린 오렌지,top
144,Eau Parfumee au The Vert,Bvlgari,재스민,mid
144,Eau Parfumee au The Vert,Bvlgari,은방울꽃,mid
144,Eau Parfumee au The Vert,Bvlgari,불가리안 로즈,mid
144,Eau Parfumee au The Vert,Bvlgari,녹차,base
144,Eau Parfumee au The Vert,Bvlgari,머스크,base
144,Eau Parfumee au The Vert,Bvlgari,시더,base
144,Eau Parfumee au The Vert,Bvlgari,샌달우드,base
144,Eau Parfumee au The Vert,Bvlgari,프레셔스 우드,base
144,Eau Parfumee au The Vert,Bvlgari,앰버,base
145,Eau Parfumee au The Blanc,Bvlgari,차,top
145,Eau Parfumee au The Blanc,Bvlgari,아르테미시아,top
145,Eau Parfumee au The Blanc,Bvlgari,베르가못,top
145,Eau Parfumee au The Blanc,Bvlgari,오렌지 꽃,top
145,Eau Parfumee au The Blanc,Bvlgari,비터 오렌지,top
145,Eau Parfumee au The Blanc,Bvlgari,페퍼,mid
145,Eau Parfumee au The Blanc,Bvlgari,카다멈,mid
145,Eau Parfumee au The Blanc,Bvlgari,고수,mid
145,Eau Parfumee au The Blanc,Bvlgari,머스크,base
145,Eau Parfumee au The Blanc,Bvlgari,우디 노트,base
145,Eau Parfumee au The Blanc,Bvlgari,재스민,base
145,Eau Parfumee au The Blanc,Bvlgari,앰버,base
145,Eau Parfumee au The Blanc,Bvlgari,로즈,base
55688,Man Wood Neroli,Bvlgari,네롤리,top
55688,Man Wood Neroli,Bvlgari,베르가못,top
55688,Man Wood Neroli,Bvlgari,오렌지 꽃,mid
55688,Man Wood Neroli,Bvlgari,버지니아 시더,mid
55688,Man Wood Neroli,Bvlgari,사이프리올 오일 / 나가르모타,mid
55688,Man Wood Neroli,Bvlgari,우디 노트,base
55688,Man Wood Neroli,Bvlgari,화이트 머스크,base
55688,Man Wood Neroli,Bvlgari,용연향,base
55688,Man Wood Neroli,Bvlgari,앰버,base
55688,Man Wood Neroli,Bvlgari,레더,base
11512,Mon Jasmin Noir,Bvlgari,은방울꽃,top
11512,Mon Jasmin Noir,Bvlgari,시트론,top
11512,Mon Jasmin Noir,Bvlgari,재스민,mid
11512,Mon Jasmin Noir,Bvlgari,재스민 삼박,mid
11512,Mon Jasmin Noir,Bvlgari,누가,base
11512,Mon Jasmin Noir,Bvlgari,머스크,base
11512,Mon Jasmin Noir,Bvlgari,버지니아 시더,base
11512,Mon Jasmin Noir,Bvlgari,패출리,base
155,Petits et Mamans,Bvlgari,브라질 로즈우드,top
155,Petits et Mamans,Bvlgari,시칠리아 오렌지,top
155,Petits et Mamans,Bvlgari,베르가못,top
155,Petits et Mamans,Bvlgari,캐모마일,mid
155,Petits et Mamans,Bvlgari,해바라기,mid
155,Petits et Mamans,Bvlgari,로즈,mid
155,Petits et Mamans,Bvlgari,파우더리 노트,base
155,Petits et Mamans,Bvlgari,바닐라,base
155,Petits et Mamans,Bvlgari,아이리스,base
155,Petits et Mamans,Bvlgari,백도,base
148,BLV Pour Homme,Bvlgari,카다멈,top
148,BLV Pour Homme,Bvlgari,샌달우드,top
148,BLV Pour Homme,Bvlgari,생강,mid
148,BLV Pour Homme,Bvlgari,주니퍼,mid
148,BLV Pour Homme,Bvlgari,갈랑가,mid
148,BLV Pour Homme,Bvlgari,타바코 꽃,base
148,BLV Pour Homme,Bvlgari,초록 잎,base
148,BLV Pour Homme,Bvlgari,티크 우드,base
665,Rose Essentielle,Bvlgari,로즈,top
665,Rose Essentielle,Bvlgari,바이올렛,top
665,Rose Essentielle,Bvlgari,블랙베리,top
665,Rose Essentielle,Bvlgari,타이프 로즈,mid
665,Rose Essentielle,Bvlgari,미모사,mid
665,Rose Essentielle,Bvlgari,재스민,mid
665,Rose Essentielle,Bvlgari,머스크,base
665,Rose Essentielle,Bvlgari,샌달우드,base
665,Rose Essentielle,Bvlgari,패출리,base
665,Rose Essentielle,Bvlgari,과이악 우드,base
32093,Omnia Paraiba,Bvlgari,패션프루트,top
32093,Omnia Paraiba,Bvlgari,비터 오렌지,top
32093,Omnia Paraiba,Bvlgari,패션 플라워,mid
32093,Omnia Paraiba,Bvlgari,가드니아,mid
32093,Omnia Paraiba,Bvlgari,베티버,base
32093,Omnia Paraiba,Bvlgari,카카오 포드,base
39834,Rose Goldea,Bvlgari,로즈,top
39834,Rose Goldea,Bvlgari,머스크,top
39834,Rose Goldea,Bvlgari,석류,top
39834,Rose Goldea,Bvlgari,베르가못,top
39834,Rose Goldea,Bvlgari,다마스크 로즈,mid
39834,Rose Goldea,Bvlgari,모란,mid
39834,Rose Goldea,Bvlgari,재스민,mid
39834,Rose Goldea,Bvlgari,복숭아,mid
39834,Rose Goldea,Bvlgari,머스크,base
39834,Rose Goldea,Bvlgari,샌달우드,base
39834,Rose Goldea,Bvlgari,올리바넘,base
39834,Rose Goldea,Bvlgari,바닐라,base
29442,Aqva Divina,Bvlgari,소금,top
29442,Aqva Divina,Bvlgari,생강,top
