향수ID,향수명,브랜드명,어코드명,비율
103564,Never-ending Summer,Maison Martin Margiela,Fresh,47
103564,Never-ending Summer,Maison Martin Margiela,Aromatic,47
103564,Never-ending Summer,Maison Martin Margiela,Green,44
103564,Never-ending Summer,Maison Martin Margiela,Earthy/Smoky,39
15260,Flower Market,Maison Martin Margiela,Floral,100
15260,Flower Market,Maison Martin Margiela,Green,21
41185,Soul Of The Forest,Maison Martin Margiela,Woody,100
41185,Soul Of The Forest,Maison Martin Margiela,Resinous,73
41185,Soul Of The Forest,Maison Martin Margiela,Spicy,72
41185,Soul Of The Forest,Maison Martin Margiela,Aromatic,37
41185,Soul Of The Forest,Maison Martin Margiela,Fruity,34
41185,Soul Of The Forest,Maison Martin Margiela,Fresh,34
41185,Soul Of The Forest,Maison Martin Margiela,Earthy/Smoky,31
30262,At The Barber's,Maison Martin Margiela,Spicy,100
30262,At The Barber's,Maison Martin Margiela,Woody,90
30262,At The Barber's,Maison Martin Margiela,Aromatic,89
30262,At The Barber's,Maison Martin Margiela,Floral,62
30262,At The Barber's,Maison Martin Margiela,Musky,51
30262,At The Barber's,Maison Martin Margiela,Green,50
7865,(untitled),Maison Martin Margiela,Resinous,100
7865,(untitled),Maison Martin Margiela,Woody,84
7865,(untitled),Maison Martin Margiela,Green,77
7865,(untitled),Maison Martin Margiela,Aromatic,63
7865,(untitled),Maison Martin Margiela,Fresh,58
7865,(untitled),Maison Martin Margiela,Citrus,57
7865,(untitled),Maison Martin Margiela,Earthy/Smoky,46
7865,(untitled),Maison Martin Margiela,Musky,43
7865,(untitled),Maison Martin Margiela,Floral,40
30261,Tea Escape,Maison Martin Margiela,Sweet,100
30261,Tea Escape,Maison Martin Margiela,Aromatic,96
30261,Tea Escape,Maison Martin Margiela,Floral,88
30261,Tea Escape,Maison Martin Margiela,Green,76
30261,Tea Escape,Maison Martin Margiela,Spicy,53
30261,Tea Escape,Maison Martin Margiela,Fresh,45
30261,Tea Escape,Maison Martin Margiela,Citrus,39
46302,Music Festival,Maison Martin Margiela,Woody,100
46302,Music Festival,Maison Martin Margiela,Earthy/Smoky,84
46302,Music Festival,Maison Martin Margiela,Green,76
46302,Music Festival,Maison Martin Margiela,Resinous,69
46302,Music Festival,Maison Martin Margiela,Aromatic,44
46302,Music Festival,Maison Martin Margiela,Spicy,38
83774,Under the Stars,Maison Martin Margiela,Woody,100
83774,Under the Stars,Maison Martin Margiela,Spicy,40
83774,Under the Stars,Maison Martin Margiela,Musky,34
83774,Under the Stars,Maison Martin Margiela,Resinous,31
83774,Under the Stars,Maison Martin Margiela,Earthy/Smoky,27
485,Light Blue,Dolce&Gabbana,Citrus,100
485,Light Blue,Dolce&Gabbana,Woody,75
485,Light Blue,Dolce&Gabbana,Fresh,63
485,Light Blue,Dolce&Gabbana,Fruity,59
485,Light Blue,Dolce&Gabbana,Aromatic,54
485,Light Blue,Dolce&Gabbana,Musky,49
485,Light Blue,Dolce&Gabbana,Sweet,47
485,Light Blue,Dolce&Gabbana,Green,44
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Spicy,100
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Resinous,64
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Earthy/Smoky,60
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Citrus,54
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Aromatic,54
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Sweet,44
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Woody,37
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Floral,33
31909,The One for Men Eau de Parfum,Dolce&Gabbana,Fresh,33
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Fresh,100
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Fruity,67
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Green,23
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Sweet,23
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Aromatic,21
6086,D&G Anthology L'Imperatrice 3,Dolce&Gabbana,Musky,21
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Fresh,100
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Citrus,53
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Aromatic,53
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Spicy,34
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Woody,31
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Musky,28
44035,Light Blue Eau Intense Pour Homme,Dolce&Gabbana,Resinous,25
698,The One,Dolce&Gabbana,Sweet,100
698,The One,Dolce&Gabbana,Fruity,47
698,The One,Dolce&Gabbana,Floral,41
698,The One,Dolce&Gabbana,Resinous,26
698,The One,Dolce&Gabbana,Citrus,25
698,The One,Dolce&Gabbana,Fresh,23
698,The One,Dolce&Gabbana,Musky,23
698,The One,Dolce&Gabbana,Spicy,22
84951,Devotion,Dolce&Gabbana,Sweet,100
84951,Devotion,Dolce&Gabbana,Floral,23
84951,Devotion,Dolce&Gabbana,Fruity,17
84951,Devotion,Dolce&Gabbana,Citrus,16
2056,The One for Men,Dolce&Gabbana,Spicy,100
2056,The One for Men,Dolce&Gabbana,Resinous,62
2056,The One for Men,Dolce&Gabbana,Earthy/Smoky,58
2056,The One for Men,Dolce&Gabbana,Aromatic,55
2056,The One for Men,Dolce&Gabbana,Citrus,54
2056,The One for Men,Dolce&Gabbana,Sweet,44
2056,The One for Men,Dolce&Gabbana,Woody,37
2056,The One for Men,Dolce&Gabbana,Floral,35
2056,The One for Men,Dolce&Gabbana,Fresh,35
1068,Light Blue pour Homme,Dolce&Gabbana,Citrus,100
1068,Light Blue pour Homme,Dolce&Gabbana,Spicy,94
1068,Light Blue pour Homme,Dolce&Gabbana,Aromatic,75
1068,Light Blue pour Homme,Dolce&Gabbana,Woody,61
1068,Light Blue pour Homme,Dolce&Gabbana,Musky,43
51249,The Only One,Dolce&Gabbana,Sweet,100
51249,The Only One,Dolce&Gabbana,Floral,39
51249,The Only One,Dolce&Gabbana,Earthy/Smoky,20
51249,The Only One,Dolce&Gabbana,Citrus,19
51249,The Only One,Dolce&Gabbana,Spicy,18
51249,The Only One,Dolce&Gabbana,Woody,15
15335,Pour Femme,Dolce&Gabbana,Sweet,100
15335,Pour Femme,Dolce&Gabbana,Fruity,25
15335,Pour Femme,Dolce&Gabbana,Floral,24
15335,Pour Femme,Dolce&Gabbana,Citrus,21
15335,Pour Femme,Dolce&Gabbana,Woody,17
44034,Light Blue Eau Intense,Dolce&Gabbana,Citrus,100
44034,Light Blue Eau Intense,Dolce&Gabbana,Musky,74
44034,Light Blue Eau Intense,Dolce&Gabbana,Fresh,71
44034,Light Blue Eau Intense,Dolce&Gabbana,Fruity,70
44034,Light Blue Eau Intense,Dolce&Gabbana,Aromatic,63
44034,Light Blue Eau Intense,Dolce&Gabbana,Resinous,56
44034,Light Blue Eau Intense,Dolce&Gabbana,Sweet,52
44034,Light Blue Eau Intense,Dolce&Gabbana,Woody,51
44034,Light Blue Eau Intense,Dolce&Gabbana,Floral,50
44034,Light Blue Eau Intense,Dolce&Gabbana,Green,50
15336,Pour Homme (2012),Dolce&Gabbana,Citrus,100
15336,Pour Homme (2012),Dolce&Gabbana,Spicy,73
15336,Pour Homme (2012),Dolce&Gabbana,Aromatic,73
15336,Pour Homme (2012),Dolce&Gabbana,Floral,64
15336,Pour Homme (2012),Dolce&Gabbana,Earthy/Smoky,56
15336,Pour Homme (2012),Dolce&Gabbana,Sweet,51
15336,Pour Homme (2012),Dolce&Gabbana,Fresh,50
15336,Pour Homme (2012),Dolce&Gabbana,Green,49
15336,Pour Homme (2012),Dolce&Gabbana,Woody,45
48151,Dolce Garden,Dolce&Gabbana,Sweet,100
48151,Dolce Garden,Dolce&Gabbana,Fruity,28
48151,Dolce Garden,Dolce&Gabbana,Floral,20
48151,Dolce Garden,Dolce&Gabbana,Citrus,14
66556,Light Blue Forever pour Homme,Dolce&Gabbana,Citrus,100
66556,Light Blue Forever pour Homme,Dolce&Gabbana,Fresh,67
66556,Light Blue Forever pour Homme,Dolce&Gabbana,Aromatic,58
66556,Light Blue Forever pour Homme,Dolce&Gabbana,Spicy,55
66556,Light Blue Forever pour Homme,Dolce&Gabbana,Woody,49
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Fresh,100
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Floral,74
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Sweet,46
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Fruity,36
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Musky,23
63485,L'Imperatrice Limited Edition,Dolce&Gabbana,Woody,21
59312,The Only One Eau de Parfum Intense,Dolce&Gabbana,Sweet,100
59312,The Only One Eau de Parfum Intense,Dolce&Gabbana,Floral,52
59312,The Only One Eau de Parfum Intense,Dolce&Gabbana,Citrus,32
59312,The Only One Eau de Parfum Intense,Dolce&Gabbana,Woody,30
59312,The Only One Eau de Parfum Intense,Dolce&Gabbana,Fresh,24
22955,Dolce,Dolce&Gabbana,Floral,100
22955,Dolce,Dolce&Gabbana,Fresh,75
22955,Dolce,Dolce&Gabbana,Musky,48
22955,Dolce,Dolce&Gabbana,Sweet,37
22955,Dolce,Dolce&Gabbana,Green,32
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Aromatic,100
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Floral,90
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Spicy,77
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Fresh,45
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Citrus,39
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Woody,35
484,Dolce&Gabbana Dolce&Gabbana for women,Dolce&Gabbana,Sweet,35
486,Sicily,Dolce&Gabbana,Floral,100
486,Sicily,Dolce&Gabbana,Sweet,79
486,Sicily,Dolce&Gabbana,Fruity,43
486,Sicily,Dolce&Gabbana,Spicy,42
486,Sicily,Dolce&Gabbana,Citrus,33
486,Sicily,Dolce&Gabbana,Musky,33
486,Sicily,Dolce&Gabbana,Woody,31
486,Sicily,Dolce&Gabbana,Green,29
56358,K by Dolce & Gabbana,Dolce&Gabbana,Spicy,100
56358,K by Dolce & Gabbana,Dolce&Gabbana,Aromatic,80
56358,K by Dolce & Gabbana,Dolce&Gabbana,Citrus,70
56358,K by Dolce & Gabbana,Dolce&Gabbana,Woody,59
56358,K by Dolce & Gabbana,Dolce&Gabbana,Fresh,41
56358,K by Dolce & Gabbana,Dolce&Gabbana,Floral,37
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Spicy,100
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Aromatic,72
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Woody,67
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Citrus,52
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Fruity,44
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Sweet,36
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Earthy/Smoky,36
62311,K by Dolce & Gabbana Eau de Parfum,Dolce&Gabbana,Floral,33
18837,Pour Femme Intense,Dolce&Gabbana,Sweet,100
18837,Pour Femme Intense,Dolce&Gabbana,Floral,89
18837,Pour Femme Intense,Dolce&Gabbana,Citrus,51
18837,Pour Femme Intense,Dolce&Gabbana,Woody,40
18837,Pour Femme Intense,Dolce&Gabbana,Spicy,26
18837,Pour Femme Intense,Dolce&Gabbana,Musky,26
96028,Devotion Intense,Dolce&Gabbana,Sweet,100
96028,Devotion Intense,Dolce&Gabbana,Floral,28
96028,Devotion Intense,Dolce&Gabbana,Woody,21
96028,Devotion Intense,Dolce&Gabbana,Citrus,19
96028,Devotion Intense,Dolce&Gabbana,Aromatic,14
28935,Pour Homme Intenso,Dolce&Gabbana,Green,100
28935,Pour Homme Intenso,Dolce&Gabbana,Aromatic,74
28935,Pour Homme Intenso,Dolce&Gabbana,Spicy,69
28935,Pour Homme Intenso,Dolce&Gabbana,Floral,49
28935,Pour Homme Intenso,Dolce&Gabbana,Earthy/Smoky,46
28935,Pour Homme Intenso,Dolce&Gabbana,Woody,46
28935,Pour Homme Intenso,Dolce&Gabbana,Sweet,43
28935,Pour Homme Intenso,Dolce&Gabbana,Fresh,38
28935,Pour Homme Intenso,Dolce&Gabbana,Resinous,36
6461,Rose The One,Dolce&Gabbana,Floral,100
6461,Rose The One,Dolce&Gabbana,Fruity,47
6461,Rose The One,Dolce&Gabbana,Sweet,39
6461,Rose The One,Dolce&Gabbana,Fresh,28
6461,Rose The One,Dolce&Gabbana,Citrus,26
6461,Rose The One,Dolce&Gabbana,Musky,21
52002,Explorer,Montblanc,Spicy,100
52002,Explorer,Montblanc,Woody,88
52002,Explorer,Montblanc,Citrus,52
52002,Explorer,Montblanc,Aromatic,47
52002,Explorer,Montblanc,Resinous,43
52002,Explorer,Montblanc,Musky,37
52002,Explorer,Montblanc,Earthy/Smoky,31
33443,Legend Spirit,Montblanc,Fresh,100
33443,Legend Spirit,Montblanc,Citrus,81
33443,Legend Spirit,Montblanc,Musky,57
33443,Legend Spirit,Montblanc,Spicy,54
33443,Legend Spirit,Montblanc,Aromatic,54
33443,Legend Spirit,Montblanc,Woody,53
33443,Legend Spirit,Montblanc,Floral,50
33443,Legend Spirit,Montblanc,Sweet,38
60962,Signature,Montblanc,Sweet,100
60962,Signature,Montblanc,Floral,58
60962,Signature,Montblanc,Citrus,33
60962,Signature,Montblanc,Musky,32
60962,Signature,Montblanc,Resinous,19
4193,Individuel,Montblanc,Sweet,100
4193,Individuel,Montblanc,Spicy,93
4193,Individuel,Montblanc,Fruity,44
4193,Individuel,Montblanc,Aromatic,43
4193,Individuel,Montblanc,Woody,33
4193,Individuel,Montblanc,Floral,26
11784,Legend,Montblanc,Sweet,100
11784,Legend,Montblanc,Fruity,70
11784,Legend,Montblanc,Aromatic,57
11784,Legend,Montblanc,Floral,51
11784,Legend,Montblanc,Spicy,49
11784,Legend,Montblanc,Citrus,47
11784,Legend,Montblanc,Woody,46
11784,Legend,Montblanc,Green,35
11784,Legend,Montblanc,Fresh,34
4023,Starwalker,Montblanc,Woody,100
4023,Starwalker,Montblanc,Citrus,80
4023,Starwalker,Montblanc,Spicy,72
4023,Starwalker,Montblanc,Sweet,56
4023,Starwalker,Montblanc,Musky,49
4023,Starwalker,Montblanc,Aromatic,48
62583,Legend Eau de Parfum,Montblanc,Woody,100
62583,Legend Eau de Parfum,Montblanc,Fresh,67
62583,Legend Eau de Parfum,Montblanc,Floral,52
62583,Legend Eau de Parfum,Montblanc,Citrus,34
62583,Legend Eau de Parfum,Montblanc,Earthy/Smoky,25
62583,Legend Eau de Parfum,Montblanc,Green,22
81392,Explorer Platinum,Montblanc,Fresh,100
81392,Explorer Platinum,Montblanc,Woody,66
81392,Explorer Platinum,Montblanc,Aromatic,62
81392,Explorer Platinum,Montblanc,Spicy,45
81392,Explorer Platinum,Montblanc,Green,31
45692,Legend Night,Montblanc,Sweet,100
45692,Legend Night,Montblanc,Spicy,98
45692,Legend Night,Montblanc,Aromatic,71
45692,Legend Night,Montblanc,Woody,65
45692,Legend Night,Montblanc,Green,46
45692,Legend Night,Montblanc,Floral,43
45692,Legend Night,Montblanc,Fruity,40
45692,Legend Night,Montblanc,Fresh,39
66266,Explorer Ultra Blue,Montblanc,Fresh,100
66266,Explorer Ultra Blue,Montblanc,Spicy,68
66266,Explorer Ultra Blue,Montblanc,Aromatic,53
66266,Explorer Ultra Blue,Montblanc,Citrus,48
66266,Explorer Ultra Blue,Montblanc,Woody,45
66266,Explorer Ultra Blue,Montblanc,Fruity,40
66266,Explorer Ultra Blue,Montblanc,Sweet,35
66266,Explorer Ultra Blue,Montblanc,Resinous,34
23711,Emblem,Montblanc,Spicy,100
23711,Emblem,Montblanc,Fresh,62
23711,Emblem,Montblanc,Aromatic,42
23711,Emblem,Montblanc,Citrus,28
23711,Emblem,Montblanc,Woody,27
23711,Emblem,Montblanc,Sweet,25
23711,Emblem,Montblanc,Resinous,22
832,Presence,Montblanc,Spicy,100
832,Presence,Montblanc,Sweet,49
832,Presence,Montblanc,Aromatic,29
832,Presence,Montblanc,Woody,27
832,Presence,Montblanc,Fruity,26
832,Presence,Montblanc,Fresh,26
832,Presence,Montblanc,Resinous,22
831,Présence d'une femme,Montblanc,Sweet,100
831,Présence d'une femme,Montblanc,Woody,99
831,Présence d'une femme,Montblanc,Spicy,73
831,Présence d'une femme,Montblanc,Resinous,36
831,Présence d'une femme,Montblanc,Citrus,34
831,Présence d'une femme,Montblanc,Floral,34
843,Femme Individuelle,Montblanc,Spicy,100
843,Femme Individuelle,Montblanc,Floral,77
843,Femme Individuelle,Montblanc,Sweet,75
843,Femme Individuelle,Montblanc,Fruity,46
843,Femme Individuelle,Montblanc,Woody,41
843,Femme Individuelle,Montblanc,Musky,39
843,Femme Individuelle,Montblanc,Fresh,32
18861,Legend Intense,Montblanc,Fruity,100
18861,Legend Intense,Montblanc,Sweet,92
18861,Legend Intense,Montblanc,Woody,41
18861,Legend Intense,Montblanc,Aromatic,41
18861,Legend Intense,Montblanc,Resinous,41
18861,Legend Intense,Montblanc,Spicy,41
18861,Legend Intense,Montblanc,Fresh,36
18861,Legend Intense,Montblanc,Citrus,34
106403,Explorer Extreme,Montblanc,Woody,100
106403,Explorer Extreme,Montblanc,Spicy,45
106403,Explorer Extreme,Montblanc,Citrus,36
106403,Explorer Extreme,Montblanc,Resinous,32
106403,Explorer Extreme,Montblanc,Aromatic,30
106403,Explorer Extreme,Montblanc,Earthy/Smoky,29
106403,Explorer Extreme,Montblanc,Musky,26
71652,Legend Red,Montblanc,Spicy,100
71652,Legend Red,Montblanc,Citrus,93
71652,Legend Red,Montblanc,Woody,88
71652,Legend Red,Montblanc,Aromatic,87
90137,Legend Blue,Montblanc,Woody,100
90137,Legend Blue,Montblanc,Aromatic,68
90137,Legend Blue,Montblanc,Green,61
90137,Legend Blue,Montblanc,Floral,59
90137,Legend Blue,Montblanc,Resinous,58
90137,Legend Blue,Montblanc,Spicy,52
90137,Legend Blue,Montblanc,Musky,43
90137,Legend Blue,Montblanc,Sweet,33
90137,Legend Blue,Montblanc,Earthy/Smoky,32
78951,Signature Absolue,Montblanc,Floral,100
78951,Signature Absolue,Montblanc,Sweet,49
78951,Signature Absolue,Montblanc,Fruity,47
78951,Signature Absolue,Montblanc,Citrus,24
78951,Signature Absolue,Montblanc,Woody,22
31425,Lady Emblem,Montblanc,Musky,100
31425,Lady Emblem,Montblanc,Sweet,80
31425,Lady Emblem,Montblanc,Woody,72
31425,Lady Emblem,Montblanc,Floral,52
31425,Lady Emblem,Montblanc,Spicy,43
833,Femme de Montblanc,Montblanc,Sweet,100
833,Femme de Montblanc,Montblanc,Spicy,86
833,Femme de Montblanc,Montblanc,Woody,50
833,Femme de Montblanc,Montblanc,Fruity,40
833,Femme de Montblanc,Montblanc,Aromatic,27
833,Femme de Montblanc,Montblanc,Floral,25
92401,Black Meisterstuck,Montblanc,Resinous,100
92401,Black Meisterstuck,Montblanc,Earthy/Smoky,72
92401,Black Meisterstuck,Montblanc,Woody,35
92401,Black Meisterstuck,Montblanc,Aromatic,32
92401,Black Meisterstuck,Montblanc,Spicy,31
71710,Starwalker Extreme,Montblanc,Spicy,100
71710,Starwalker Extreme,Montblanc,Sweet,100
71710,Starwalker Extreme,Montblanc,Aromatic,71
71710,Starwalker Extreme,Montblanc,Woody,57
71710,Starwalker Extreme,Montblanc,Fruity,55
71710,Starwalker Extreme,Montblanc,Floral,47
71710,Starwalker Extreme,Montblanc,Citrus,47
71710,Starwalker Extreme,Montblanc,Resinous,40
23715,Emblem Intense,Montblanc,Spicy,100
23715,Emblem Intense,Montblanc,Woody,39
23715,Emblem Intense,Montblanc,Aromatic,32
23715,Emblem Intense,Montblanc,Floral,22
23715,Emblem Intense,Montblanc,Fruity,19
23715,Emblem Intense,Montblanc,Sweet,18
3079,Homme Exceptionnel,Montblanc,Spicy,100
3079,Homme Exceptionnel,Montblanc,Citrus,61
3079,Homme Exceptionnel,Montblanc,Resinous,51
3079,Homme Exceptionnel,Montblanc,Earthy/Smoky,50
3079,Homme Exceptionnel,Montblanc,Aromatic,48
3079,Homme Exceptionnel,Montblanc,Woody,44
3079,Homme Exceptionnel,Montblanc,Green,40
3079,Homme Exceptionnel,Montblanc,Musky,39
3079,Homme Exceptionnel,Montblanc,Floral,37
31396,Halfeti,Penhaligon's,Woody,100
31396,Halfeti,Penhaligon's,Spicy,67
31396,Halfeti,Penhaligon's,Sweet,48
31396,Halfeti,Penhaligon's,Aromatic,34
31396,Halfeti,Penhaligon's,Resinous,23
31396,Halfeti,Penhaligon's,Floral,22
50256,Changing Constance,Penhaligon's,Sweet,100
50256,Changing Constance,Penhaligon's,Spicy,24
50256,Changing Constance,Penhaligon's,Fresh,17
50256,Changing Constance,Penhaligon's,Earthy/Smoky,16
50256,Changing Constance,Penhaligon's,Aromatic,16
50256,Changing Constance,Penhaligon's,Woody,15
50256,Changing Constance,Penhaligon's,Musky,14
38351,Luna,Penhaligon's,Floral,100
38351,Luna,Penhaligon's,Citrus,94
38351,Luna,Penhaligon's,Aromatic,71
38351,Luna,Penhaligon's,Spicy,63
38351,Luna,Penhaligon's,Woody,52
38351,Luna,Penhaligon's,Fresh,46
38351,Luna,Penhaligon's,Musky,42
40716,The Tragedy of Lord George,Penhaligon's,Woody,100
40716,The Tragedy of Lord George,Penhaligon's,Sweet,98
40716,The Tragedy of Lord George,Penhaligon's,Resinous,81
40716,The Tragedy of Lord George,Penhaligon's,Spicy,49
50255,The Blazing Mr Sam,Penhaligon's,Spicy,100
50255,The Blazing Mr Sam,Penhaligon's,Woody,49
50255,The Blazing Mr Sam,Penhaligon's,Sweet,49
50255,The Blazing Mr Sam,Penhaligon's,Earthy/Smoky,30
50255,The Blazing Mr Sam,Penhaligon's,Aromatic,23
46504,The Bewitching Yasmine,Penhaligon's,Woody,100
46504,The Bewitching Yasmine,Penhaligon's,Resinous,86
46504,The Bewitching Yasmine,Penhaligon's,Earthy/Smoky,82
46504,The Bewitching Yasmine,Penhaligon's,Spicy,69
46504,The Bewitching Yasmine,Penhaligon's,Sweet,57
46504,The Bewitching Yasmine,Penhaligon's,Aromatic,39
46504,The Bewitching Yasmine,Penhaligon's,Floral,34
10559,Sartorial,Penhaligon's,Sweet,100
10559,Sartorial,Penhaligon's,Fresh,88
10559,Sartorial,Penhaligon's,Spicy,87
10559,Sartorial,Penhaligon's,Floral,60
10559,Sartorial,Penhaligon's,Woody,54
10559,Sartorial,Penhaligon's,Aromatic,46
10559,Sartorial,Penhaligon's,Musky,42
13266,Juniper Sling,Penhaligon's,Spicy,100
13266,Juniper Sling,Penhaligon's,Aromatic,67
13266,Juniper Sling,Penhaligon's,Woody,46
13266,Juniper Sling,Penhaligon's,Citrus,32
13266,Juniper Sling,Penhaligon's,Resinous,31
13266,Juniper Sling,Penhaligon's,Musky,30
13266,Juniper Sling,Penhaligon's,Sweet,30
59836,The Favourite,Penhaligon's,Floral,100
59836,The Favourite,Penhaligon's,Sweet,40
59836,The Favourite,Penhaligon's,Musky,25
59836,The Favourite,Penhaligon's,Woody,20
4547,Artemisia,Penhaligon's,Sweet,100
4547,Artemisia,Penhaligon's,Floral,61
4547,Artemisia,Penhaligon's,Musky,33
4547,Artemisia,Penhaligon's,Fresh,32
4547,Artemisia,Penhaligon's,Green,31
4547,Artemisia,Penhaligon's,Woody,29
4547,Artemisia,Penhaligon's,Fruity,24
84254,The Omniscient Mr Thompson,Penhaligon's,Sweet,100
84254,The Omniscient Mr Thompson,Penhaligon's,Floral,80
84254,The Omniscient Mr Thompson,Penhaligon's,Spicy,67
84254,The Omniscient Mr Thompson,Penhaligon's,Aromatic,47
84254,The Omniscient Mr Thompson,Penhaligon's,Woody,34
84254,The Omniscient Mr Thompson,Penhaligon's,Earthy/Smoky,31
84254,The Omniscient Mr Thompson,Penhaligon's,Resinous,29
71646,The World According to Arthur,Penhaligon's,Sweet,100
71646,The World According to Arthur,Penhaligon's,Resinous,96
71646,The World According to Arthur,Penhaligon's,Spicy,64
71646,The World According to Arthur,Penhaligon's,Earthy/Smoky,42
71646,The World According to Arthur,Penhaligon's,Aromatic,40
71646,The World According to Arthur,Penhaligon's,Musky,33
71646,The World According to Arthur,Penhaligon's,Floral,30
5674,Endymion,Penhaligon's,Spicy,100
